need_treatment,rdisc_DESPOT,rdisc_ExpertDSA,rdisc_ExpertHOSP,rdisc_POMCP,rdisc_Random,time2recover_DESPOT,time2recover_ExpertDSA,time2recover_ExpertHOSP,time2recover_POMCP,time2recover_Random,treated_DESPOT,treated_ExpertDSA,treated_ExpertHOSP,treated_POMCP,treated_Random
false,4321.342812499999,3850.0,4250.0,4250.0,-6404.571709376662,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,-211.1250000000009,3850.0,4250.0,-450.0,-1297.875000000001,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,4443.518749999999,3850.0,4250.0,3850.0,-450.0,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,4443.518749999999,3850.0,4250.0,-450.0,-6472.7446875,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
true,1178.4034374999983,8813.875,3592.431249999999,-52700.0,-5218.8187499999985,5.0,3.0,4.0,24.0,1.0,true,true,true,false,true
true,4068.6596874999987,8813.875,9122.5,-50000.0,3918.874999999999,5.0,3.0,2.0,24.0,1.0,true,true,true,false,true
false,4572.124999999999,3850.0,4250.0,4850.0,-11945.444933593752,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
true,-100.49506112948438,13278.875,-47450.0,12834.625,-50000.0,17.0,3.0,24.0,2.0,24.0,true,true,false,true,false
false,4443.518749999999,3850.0,4250.0,5000.0,-5511.125000000001,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,3990.2612938671864,3850.0,4250.0,4850.0,-450.0,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,3635.275671874999,3850.0,4250.0,5000.0,-46139.26384025532,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,-781.1250000000009,-1327.5,4250.0,5000.0,-14523.100796875,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
true,750.5276927151344,9172.5,3343.056249999999,9122.5,-13827.63832037832,5.0,2.0,4.0,2.0,2.0,true,true,true,true,true
true,8379.342919531246,13278.875,13228.875,-50000.0,4281.18125,6.0,3.0,3.0,24.0,2.0,true,true,true,false,true
false,4321.342812499999,3850.0,4250.0,5000.0,-6038.0687499999985,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,5162.384184655877,3850.0,4250.0,-927.5,-9801.65075862744,9.0,24.0,24.0,24.0,24.0,true,false,false,false,false
false,4443.518749999999,3850.0,2860.624999999999,5000.0,-24201.42085011406,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,3990.2612938671864,3850.0,4250.0,-450.0,4250.0,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,4443.518749999999,2757.5,4250.0,4250.0,-10918.818749999999,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,4321.342812499999,3850.0,4250.0,5000.0,-6954.282187500002,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,4443.518749999999,3850.0,4250.0,-1542.5,-10747.107978554686,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,4572.124999999999,3850.0,4250.0,-927.5,3850.0,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,4321.342812499999,-2161.125000000001,2860.624999999999,3850.0,-5627.5,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,3525.0118882812485,3850.0,4250.0,3850.0,-2448.463127343751,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,4572.124999999999,3850.0,4250.0,3850.0,-6013.657187500002,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,3621.0802629879086,3850.0,4250.0,5000.0,-23847.02686757433,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
true,11567.43125,13278.875,12585.84375,13872.5,-35765.950148437485,4.0,3.0,3.0,2.0,24.0,true,true,true,true,false
false,3890.7482291738265,3850.0,3537.5,4250.0,5000.0,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,289.07362457031286,3850.0,-2024.1562500000005,5000.0,-811.1250000000009,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,4205.275671874999,3850.0,4250.0,5000.0,-592.5,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,4321.342812499999,3850.0,4250.0,-450.0,5000.0,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
true,-1535.4769603496557,9172.5,8716.375,8072.5,-47883.49999999999,11.0,2.0,3.0,2.0,24.0,true,true,true,true,false
false,4002.124999999999,3850.0,4250.0,-592.5,5000.0,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,3420.2612938671864,3850.0,4250.0,3850.0,-927.5,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,4572.124999999999,3850.0,4250.0,5000.0,-450.0,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
true,4661.427328124999,8813.875,8330.55625,-50000.0,-9597.887596858684,6.0,3.0,4.0,24.0,6.0,true,true,true,false,true
false,4572.124999999999,3850.0,4250.0,3850.0,5000.0,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,-713.6571875,3850.0,4250.0,5000.0,-15079.464319531247,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
true,2815.64209957031,13278.875,708.0109756612269,7629.93125,-48500.0,8.0,3.0,24.0,4.0,24.0,true,true,false,true,false
false,4443.518749999999,3850.0,4250.0,4850.0,5000.0,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,4572.124999999999,3850.0,4250.0,3850.0,-5627.5,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
true,7666.374999999999,8813.875,-47450.0,-1521.125000000001,-46030.0,3.0,3.0,24.0,3.0,24.0,true,true,false,true,false
false,4707.5,2757.5,4250.0,5000.0,5000.0,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
true,6668.874999999999,9172.5,9122.5,3466.374999999999,-48973.62499999999,3.0,2.0,2.0,3.0,24.0,true,true,true,true,false
false,3525.0118882812485,3850.0,4250.0,5000.0,4572.124999999999,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,4443.518749999999,3850.0,4250.0,-327.5,5000.0,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,4443.518749999999,3850.0,4250.0,3850.0,-450.0,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,-829.7243281250007,3850.0,4250.0,4850.0,-6246.125000000001,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,4443.518749999999,3850.0,4250.0,-10918.818749999999,-592.5,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,4095.0118882812485,3850.0,4250.0,-450.0,-10183.818749999999,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,3226.210817715135,3850.0,4250.0,4850.0,4250.0,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,3873.5187499999997,3850.0,4250.0,-450.0,-14622.877812499999,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
true,11445.2553125,13278.875,12036.559687499997,7749.684687499999,-40754.16249999999,4.0,3.0,5.0,5.0,24.0,true,true,true,true,false
false,4443.518749999999,3850.0,4250.0,5000.0,-2493.9812500000003,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,4572.124999999999,3850.0,4250.0,-450.0,-450.0,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
true,9657.978168867185,13278.875,6983.512953124999,-50000.0,-46025.0,5.0,3.0,6.0,24.0,24.0,true,true,true,false,false
true,11329.188171875,13278.875,13228.875,9993.183578124997,-50000.0,4.0,3.0,3.0,6.0,24.0,true,true,true,true,false
true,2872.3787632812496,8813.875,8073.34375,-50000.0,-30053.311184586473,3.0,3.0,3.0,24.0,10.0,true,true,true,false,true
false,4002.124999999999,3850.0,4250.0,5000.0,5000.0,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,4205.275671874999,3850.0,4250.0,3850.0,-450.0,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
true,7666.374999999999,9172.5,9122.5,-48500.0,4068.6596874999987,3.0,2.0,2.0,24.0,5.0,true,true,true,false,true
true,2420.255312499999,8813.875,3592.431249999999,-50000.0,2330.6035680106443,4.0,3.0,4.0,24.0,4.0,true,true,true,false,true
false,4443.518749999999,2757.5,4250.0,-450.0,-15971.165312500001,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,4707.5,3850.0,4250.0,4250.0,-6698.51387109375,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,3525.0118882812485,3850.0,4250.0,-450.0,-450.0,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,4095.0118882812485,3850.0,2860.624999999999,4850.0,-10546.125,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,4205.275671874999,3850.0,4250.0,5000.0,-10546.125,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,4443.518749999999,3850.0,4250.0,4850.0,-450.0,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
true,3689.212305468747,13278.875,11357.566914843746,-50000.0,-50000.0,7.0,3.0,7.0,24.0,24.0,true,true,true,false,false
false,4443.518749999999,5000.0,4250.0,5000.0,-450.0,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
true,11114.173793867187,13278.875,6113.141314353411,-50000.0,10800.165992968748,4.0,3.0,20.0,24.0,7.0,true,true,true,false,true
true,6283.05625,8813.875,7383.6927343749985,-48500.0,-435.5687499999999,4.0,3.0,5.0,24.0,1.0,true,true,true,false,true
false,4707.5,3850.0,4250.0,4250.0,-7766.501015625001,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,3873.5187499999997,2757.5,4250.0,-450.0,4850.0,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,4205.275671874999,3850.0,4250.0,5000.0,5000.0,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
true,2145.8237408918762,9172.5,3592.431249999999,8072.5,-50000.0,7.0,2.0,4.0,2.0,24.0,true,true,true,true,false
true,-3661.70660078125,9172.5,3592.431249999999,-50000.0,4253.874999999999,6.0,2.0,4.0,24.0,2.0,true,true,true,false,true
false,4572.124999999999,3850.0,4250.0,4850.0,-19657.8778125,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
true,-2496.5053039510867,13278.875,6950.233265624998,7978.874999999999,-42700.0,16.0,3.0,6.0,3.0,24.0,true,true,true,true,false
false,3990.2612938671864,3850.0,4250.0,3850.0,-6268.638390625001,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
true,6932.049388281248,9172.5,8073.34375,-50000.0,8170.84375,4.0,2.0,3.0,24.0,3.0,true,true,true,false,true
false,3890.7482291738265,-1327.5,4250.0,5000.0,-5627.5,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,4707.5,3850.0,4250.0,4250.0,-450.0,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,4443.518749999999,3850.0,4250.0,4850.0,-5846.125000000001,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,4321.342812499999,2757.5,4250.0,5000.0,5000.0,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
true,7937.124999999999,9172.5,9122.5,8072.5,-50000.0,2.0,2.0,2.0,2.0,24.0,true,true,true,true,false
false,4443.518749999999,2757.5,4250.0,5000.0,-2050.56875,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
true,2193.924388281248,8813.875,7964.028437499999,3822.93125,-50000.0,4.0,3.0,5.0,2.0,24.0,true,true,true,true,false
false,4443.518749999999,3850.0,4250.0,5000.0,4250.0,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,4321.342812499999,3850.0,4250.0,5000.0,-450.0,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,4002.124999999999,3850.0,4250.0,3850.0,-10918.818749999999,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,4707.5,3850.0,4250.0,5000.0,-450.0,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,4707.5,3850.0,4250.0,3157.5,-16101.481875663781,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,3463.024937346587,2757.5,4250.0,5000.0,-14426.256436184807,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,4707.5,3850.0,4250.0,3850.0,-5639.731250000001,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,4572.124999999999,3850.0,4250.0,5000.0,5000.0,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,3706.4002768293776,3850.0,4250.0,4850.0,5000.0,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
true,7322.937367968749,13278.875,13228.875,13278.875,-42700.0,4.0,3.0,3.0,3.0,24.0,true,true,true,true,false
false,4707.5,3850.0,4250.0,5000.0,-15603.571421874998,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,3540.026249838513,2757.5,4250.0,4250.0,-22559.614731163765,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,4707.5,3850.0,4250.0,5000.0,5000.0,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
true,2420.255312499999,8813.875,6970.78388160156,-50000.0,-47450.0,4.0,3.0,8.0,24.0,24.0,true,true,true,false,false
false,4707.5,3850.0,4250.0,3850.0,4250.0,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,3621.0802629879086,3850.0,4250.0,4250.0,3850.0,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,3873.5187499999997,3850.0,4250.0,5000.0,-20321.466933767577,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,3796.210817715135,3850.0,4250.0,3850.0,-52087.50387371107,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,-1658.6767708261737,3850.0,4250.0,4850.0,-24514.69708068075,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,2875.4486904792575,3850.0,4250.0,5000.0,5000.0,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,4572.124999999999,-1327.5,4250.0,3850.0,-811.1250000000009,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,4095.0118882812485,3850.0,4250.0,5000.0,5000.0,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,3706.4002768293776,2757.5,4250.0,-450.0,-8079.859521289061,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,4002.124999999999,3850.0,4250.0,5000.0,-15529.233921874997,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,3635.275671874999,3850.0,4250.0,4850.0,-21387.735500263378,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
true,6699.684687499999,13278.875,6497.660363498045,-50000.0,-50000.0,5.0,3.0,9.0,24.0,24.0,true,true,true,false,false
false,4707.5,3850.0,4250.0,5000.0,-2161.125000000001,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,3890.7482291738265,3850.0,4250.0,4250.0,-15218.818749999999,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,-338.8118281250004,3850.0,4250.0,3850.0,-5846.125000000001,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,3873.5187499999997,3850.0,4250.0,5000.0,4250.0,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
true,6160.8803124999995,8813.875,3225.9034374999983,-50000.0,-40279.953592636455,4.0,3.0,5.0,24.0,1.0,true,true,true,false,true
false,4572.124999999999,3850.0,4250.0,5000.0,3757.5,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,4205.275671874999,-1327.5,4250.0,5000.0,-1327.5,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,4205.275671874999,3850.0,4250.0,-450.0,-10183.818749999999,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
true,7228.149203125,13278.875,-37090.38478124999,12242.89375,7978.874999999999,4.0,3.0,24.0,3.0,3.0,true,true,false,true,true
false,4707.5,3850.0,4250.0,4850.0,-10183.818749999999,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,4321.342812499999,3850.0,4250.0,4250.0,-25479.170216364004,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,4572.124999999999,3850.0,4250.0,4250.0,-16670.838999958105,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,4443.518749999999,2757.5,4250.0,-5627.5,-450.0,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,3706.4002768293776,3850.0,4250.0,5000.0,-450.0,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,4572.124999999999,3850.0,4250.0,4850.0,-450.0,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
true,-411.03837395117307,8813.875,8073.34375,-50000.0,-51380.68749999999,6.0,3.0,3.0,24.0,24.0,true,true,true,false,false
false,3972.124999999999,3850.0,4250.0,5000.0,-1327.5,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,4095.0118882812485,3850.0,4250.0,-450.0,-5627.5,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
